Gemeindeschlüsselnummer;Gemeindename;Anzahl;qkm;Ew/qkm
53660008008;Blankenheim (Kreis Euskirchen);8373;148,62;56
53660012012;Dahlem (Kreis Euskirchen);4362;95,21;46
53660016016;Euskirchen, Stadt;58697;139,49;421
53660024024;Kall;11119;66,07;168
53660028028;Mechernich, Stadt;28694;136,48;210
53660032032;Nettersheim;7939;94,35;84
53660036036;Schleiden, Stadt;13151;121,67;108
53660040040;Weilerswist;18736;57,17;328
53660044044;Zülpich, Stadt;21093;101,01;209
53700004004;Erkelenz, Stadt;44216;117,34;377
53700008008;Gangelt;12849;48,72;264
53700012012;Geilenkirchen, Stadt;28139;83,16;338
53700016016;Heinsberg, Stadt;42593;92,21;462
53700020020;Hückelhoven, Stadt;40659;61,27;664
53700024024;Selfkant;10461;42,09;249
53700028028;Übach-Palenberg, Stadt;23748;26,09;910
53700032032;Waldfeucht;9021;30,27;298
53700036036;Wassenberg, Stadt;19191;42,43;452
53700040040;Wegberg, Stadt;28098;84,34;333
53740004004;Bergneustadt, Stadt;18526;37,89;489
53740008008;Engelskirchen;19550;63,03;310
53740012012;Gummersbach, Stadt;51327;95,41;538
53740016016;Hückeswagen, Schloss-Stadt;14521;50,52;287
53740020020;Lindlar;21322;85,88;248
53740024024;Marienheide;13403;54,97;244
53740028028;Morsbach;10426;55,96;186
53740032032;Nümbrecht;17339;71,78;242
53740036036;Radevormwald, Stadt auf der Höhe;21547;53,86;400
53740040040;Reichshof;18592;114,66;162
53740044044;Waldbröl, Stadt;19534;63,32;308
53740048048;Wiehl, Stadt;25010;53,26;470
53740052052;Wipperfürth, Hansestadt;21647;118,3;183
53780004004;Bergisch Gladbach, Stadt;110898;83,09;1335
53780008008;Burscheid, Stadt;19131;27,33;700
53780012012;Kürten;19837;67,29;295
53780016016;Leichlingen (Rheinland), Blütenstadt;27755;37,26;745
53780020020;Odenthal;15616;39,87;392
53780024024;Overath, Stadt;26608;68,88;386
53780028028;Rösrath, Stadt;28300;38,8;729
53780032032;Wermelskirchen, Stadt;34532;74,81;462
53820004004;Alfter;23692;34,77;681
53820008008;Bad Honnef, Stadt;24825;48,14;516
53820012012;Bornheim, Stadt;47695;82,69;577
53820016016;Eitorf;18828;69,9;269
53820020020;Hennef (Sieg), Stadt;47923;105,89;453
53820024024;Königswinter, Stadt;40532;76,2;532
53820028028;Lohmar, Stadt;30889;65,62;471
53820032032;Meckenheim, Stadt;24594;34,84;706
53820036036;Much;14307;78,06;183
53820040040;Neunkirchen-Seelscheid;19950;50,62;394
53820044044;Niederkassel, Stadt;38069;35,79;1064
53820048048;Rheinbach, Stadt;26704;69,72;383
53820052052;Ruppichteroth;10878;61,96;176
53820056056;Sankt Augustin, Stadt;55985;34,22;1636
53820060060;Siegburg, Stadt;42142;23,66;1781
53820064064;Swisttal;18319;62,22;294
53820068068;Troisdorf, Stadt;75335;62;1215
53820072072;Wachtberg;20284;49,68;408
53820076076;Windeck;19335;107,22;180
55120000000;Bottrop, Stadt;117921;100,62;1172
55130000000;Gelsenkirchen, Stadt;264130;104,94;2517
55150000000;Münster, Stadt;303772;303,28;1002
55540004004;Ahaus, Stadt;39443;151,24;261
55540008008;Bocholt, Stadt;71985;119,4;603
55540012012;Borken, Stadt;42443;153,24;277
55540016016;Gescher, Glockenstadt;17245;80,84;213
55540020020;Gronau (Westf.), Stadt;49506;78,82;628
55540024024;Heek;8687;69,43;125
55540028028;Heiden;8322;53,39;156
55540032032;Isselburg, Stadt;11045;42,8;258
55540036036;Legden;7380;56,28;131
55540040040;Raesfeld;11525;57,95;199
55540044044;Reken;14867;78,74;189
55540048048;Rhede, Stadt;19219;78,9;244
55540052052;Schöppingen;6878;68,81;100
55540056056;Stadtlohn, Stadt;20791;79,25;262
55540060060;Südlohn;9632;45,29;213
55540064064;Velen, Stadt;12662;70,75;179
55540068068;Vreden, Stadt;22788;135,83;168
55580004004;Ascheberg;15459;106,32;145
55580008008;Billerbeck, Stadt;11625;91,36;127
55580012012;Coesfeld, Stadt;37371;141,36;264
55580016016;Dülmen, Stadt;46865;184,83;254
55580020020;Havixbeck;12033;53,17;226
55580024024;Lüdinghausen, Stadt;24770;140,54;176
55580028028;Nordkirchen;10334;52,41;197
55580032032;Nottuln;20080;85,67;234
55580036036;Olfen, Stadt;12814;52,43;244
55580040040;Rosendahl;11162;94,49;118
55580044044;Senden;20440;109,45;187
55620004004;Castrop-Rauxel, Stadt;72839;51,68;1409
55620008008;Datteln, Stadt;35277;66,1;534
55620012012;Dorsten, Stadt;74257;171,29;434
55620014014;Gladbeck, Stadt;75515;35,96;2100
55620016016;Haltern am See, Stadt;38203;159,12;240
55620020020;Herten, Stadt;61062;37,33;1636
55620024024;Marl, Stadt;85684;87,75;976
55620028028;Oer-Erkenschwick, Stadt;31051;38,66;803
55620032032;Recklinghausen, Stadt;115216;66,5;1733
55620036036;Waltrop, Stadt;29246;47,09;621
55660004004;Altenberge;10220;62,96;162
55660008008;Emsdetten, Stadt;35513;72,06;493
55660012012;Greven, Stadt;37806;140,26;270
55660016016;Hörstel, Stadt;19600;107,54;182
55660020020;Hopsten;7629;99,83;76
55660024024;Horstmar, Stadt der Burgmannshöfe;6765;44,76;151
55660028028;Ibbenbüren, Stadt;50618;108,87;465
55660032032;Ladbergen;6765;52,35;129
55660036036;Laer;6721;35,26;191
55660040040;Lengerich, Stadt;22196;90,79;244
55660044044;Lienen;8438;73,44;115
55660048048;Lotte;13450;37,69;357
55660052052;Metelen;6404;40,28;159
55660056056;Mettingen;11507;40,6;283
55660060060;Neuenkirchen (Kreis Steinfurt);13708;48,44;283
55660064064;Nordwalde;9901;51,6;192
55660068068;Ochtrup, Stadt;19884;105,63;188
55660072072;Recke;11271;53,69;210
55660076076;Rheine, Stadt;76344;145;527
55660080080;Saerbeck, NRW-Klimakommune;6865;59,03;116
55660084084;Steinfurt, Stadt;33965;111,67;304
55660088088;Tecklenburg, Stadt;8996;70,49;128
55660092092;Westerkappeln;10885;85,83;127
55660096096;Wettringen (Kreis Steinfurt);8239;57,69;143
55700004004;Ahlen, Stadt;52669;123,13;428
55700008008;Beckum, Stadt;36692;111,46;329
55700012012;Beelen;5976;31,35;191
55700016016;Drensteinfurt, Stadt;15914;106,6;149
55700020020;Ennigerloh, Stadt;19723;125,56;157
55700024024;Everswinkel;9704;69,06;141
55700028028;Oelde, Stadt;29704;102,77;289
55700032032;Ostbevern;11027;89,65;123
55700036036;Sassenberg, Stadt;14469;78,08;185
55700040040;Sendenhorst, Stadt;13785;96,95;142
55700044044;Telgte, Stadt;19751;90,9;217
55700048048;Wadersloh;12619;117,03;108
55700052052;Warendorf, Stadt;37176;176,88;210
57110000000;Bielefeld, Stadt;330072;258,83;1275
57540004004;Borgholzhausen, Stadt;8777;55,99;157
57540008008;Gütersloh, Stadt;99344;112,02;887
57540012012;Halle (Westf.), Stadt;21189;69,7;304
57540016016;Harsewinkel, Die Mähdrescherstadt;25137;100,59;250
57540020020;Herzebrock-Clarholz;16398;79,28;207
57540024024;Langenberg;8359;38,31;218
57540028028;Rheda-Wiedenbrück, Stadt;47502;86,72;548
57540032032;Rietberg, Stadt;29284;110,31;265
57540036036;Schloß Holte-Stukenbrock, Stadt;26120;67,52;387
57540040040;Steinhagen (Kreis Gütersloh);19821;56,41;351
57540044044;Verl, Stadt;25286;71,37;354
57540048048;Versmold, Stadt;21303;85,57;249
57540052052;Werther (Westf.), Stadt;11051;35,42;312
57580004004;Bünde, Stadt;46591;59,29;786
57580008008;Enger, Widukindstadt;20542;41,24;498
57580012012;Herford, Hansestadt;66985;79,15;846
57580016016;Hiddenhausen;19560;23,87;819
57580020020;Kirchlengern;16214;33,78;480
57580024024;Löhne, Stadt;40847;59,51;686
57580028028;Rödinghausen;9962;36,27;275
57580032032;Spenge, Stadt;14682;40,35;364
57580036036;Vlotho, Stadt;18625;76,93;242
57620004004;Bad Driburg, Stadt;18572;115,3;161
57620008008;Beverungen, Stadt;12664;98,09;129
57620012012;Borgentreich, Orgelstadt;8727;138,94;63
57620016016;Brakel, Stadt;16196;173,92;93
57620020020;Höxter, Stadt;28012;158,16;177
57620024024;Marienmünster, Stadt;4802;64,36;75
57620028028;Nieheim, Stadt;5977;79,71;75
57620032032;Steinheim, Stadt;12106;75,69;160
57620036036;Warburg, Hansestadt;23211;168,84;137
57620040040;Willebadessen, Stadt;8180;128,41;64
57660004004;Augustdorf;10054;42,18;238
57660008008;Bad Salzuflen, Stadt;53889;100,05;539
57660012012;Barntrup, Stadt;8459;59,46;142
57660016016;Blomberg, Stadt;15397;99,1;155
57660020020;Detmold, Stadt;74486;129,39;576
57660024024;Dörentrup;7509;49,79;151
57660028028;Extertal;11332;92,49;123
57660032032;Horn-Bad Meinberg, Stadt;17433;90,15;193
57660036036;Kalletal;13279;112,42;118
57660040040;Lage, Stadt;35048;76,04;461
57660044044;Lemgo, Stadt;39973;100,85;396
57660048048;Leopoldshöhe;17125;36,93;464
57660052052;Lügde, Stadt der Osterräder;9349;88,64;105
57660056056;Oerlinghausen, Stadt;17193;32,69;526
57660060060;Schieder-Schwalenberg, Stadt;8205;60,04;137
57660064064;Schlangen;9299;75,97;122
57700004004;Bad Oeynhausen, Stadt;50394;64,83;777
57700008008;Espelkamp, Stadt;25647;84,21;305
57700012012;Hille;16082;102,99;156
57700016016;Hüllhorst;13277;44,7;297
57700020020;Lübbecke, Stadt;26525;65,04;408
57700024024;Minden, Stadt;83743;101,12;828
57700028028;Petershagen, Stadt;25281;211,94;119
57700032032;Porta Westfalica, Stadt;36557;105,22;347
57700036036;Preußisch Oldendorf, Stadt;12434;68,76;181
57700040040;Rahden, Stadt;15910;137,48;116
57700044044;Stemwede;13606;166,13;82
57740004004;Altenbeken;9218;76,22;121
57740008008;Bad Lippspringe, Stadt;17048;51,01;334
57740012012;Borchen;13849;77,28;179
57740016016;Büren, Stadt;21330;170,99;125
57740020020;Delbrück, Stadt;31570;157,28;201
57740024024;Hövelhof, Sennegemeinde;16497;70,74;233
57740032032;Paderborn, Stadt;155516;179,59;866
57740036036;Salzkotten, Stadt;25288;109,8;230
57740040040;Bad Wünnenberg, Stadt;12107;161,3;75
59110000000;Bochum, Stadt;354288;145,66;2432
59130000000;Dortmund, Stadt;598246;280,71;2131
59140000000;Hagen, Stadt der FernUniversität;189614;160,45;1182
59150000000;Hamm, Stadt;179070;226,42;791
59160000000;Herne, Stadt;155446;51,42;3023
59540004004;Breckerfeld, Hansestadt;8770;59,09;148
59540008008;Ennepetal, Stadt der Kluterthöhle;29506;57,77;511
59540012012;Gevelsberg, Stadt;29768;26,33;1131
59540016016;Hattingen, Stadt;52758;71,66;736
59540020020;Herdecke, Stadt;23158;22,39;1034
59540024024;Schwelm, Stadt;27986;20,5;1365
59540028028;Sprockhövel, Stadt;24156;47,94;504
59540032032;Wetter (Ruhr), Stadt;26317;31,55;834
59540036036;Witten, Stadt;91735;72,4;1267
59580004004;Arnsberg, Stadt;74861;193,72;386
59580008008;Bestwig;10238;69,46;147
59580012012;Brilon, Stadt;25279;229,16;110
59580016016;Eslohe (Sauerland);8782;113,36;77
59580020020;Hallenberg, Stadt;4375;65,35;67
59580024024;Marsberg, Stadt;19471;182,22;107
59580028028;Medebach, Hansestadt;7965;126,05;63
59580032032;Meschede, Kreis- und  Hochschulstadt;29632;218,52;136
59580036036;Olsberg, Stadt;14740;118;125
59580040040;Schmallenberg, Stadt;24518;303,1;81
59580044044;Sundern (Sauerland), Stadt;27677;193,27;143
59580048048;Winterberg, Stadt;12974;147,95;88
59620004004;Altena, Stadt;16774;44,42;378
59620008008;Balve, Stadt;11283;74,81;151
59620012012;Halver, Stadt;16395;77,23;212
59620016016;Hemer, Stadt;34984;67,66;517
59620020020;Herscheid;6881;59,4;116
59620024024;Iserlohn, Stadt;91941;125,49;733
59620028028;Kierspe, Stadt;16592;71,91;231
59620032032;Lüdenscheid, Stadt;71688;87,02;824
59620036036;Meinerzhagen, Stadt;20261;115,69;175
59620040040;Menden (Sauerland), Stadt;52434;86,1;609
59620044044;Nachrodt-Wiblingwerde;6201;29,03;214
59620048048;Neuenrade, Stadt;11538;54,1;213
59620052052;Plettenberg, Stadt;24665;96,75;255
59620056056;Schalksmühle;10469;38,09;275
59620060060;Werdohl, Stadt;17854;33,38;535
59660004004;Attendorn, Hansestadt;23527;97,92;240
59660008008;Drolshagen, Stadt;11825;67,11;176
59660012012;Finnentrop;17084;104,42;164
59660016016;Kirchhundem;11454;148,63;77
59660020020;Lennestadt, Stadt;24423;135,59;180
59660024024;Olpe, Stadt;24651;85,88;287
59660028028;Wenden;19266;72,56;266
59700004004;Bad Berleburg, Stadt;18358;275,52;67
59700008008;Burbach (Kreis Siegen-Wittgenstein);14572;79,72;183
59700012012;Erndtebrück;6799;70,98;96
59700016016;Freudenberg, Stadt (Kreis Siegen-Wittgenstein);17475;54,6;320
59700020020;Hilchenbach, Stadt;14488;81,12;179
59700024024;Kreuztal, Stadt;30609;71,07;431
59700028028;Bad Laasphe, Stadt;13101;135,95;96
59700032032;Netphen, Stadt;23005;137,39;167
59700036036;Neunkirchen (Kreis Siegen-Wittgenstein);12949;39,81;325
59700040040;Siegen, Universitätsstadt;102275;114,69;892
59700044044;Wilnsdorf;20115;72,04;279
59740004004;Anröchte;10237;73,79;139
59740008008;Bad Sassendorf;12110;63,46;191
59740012012;Ense;12191;51,08;239
59740016016;Erwitte, Stadt;16066;89,41;180
59740020020;Geseke, Stadt;20835;97,89;213
59740024024;Lippetal;11840;126,61;94
59740028028;Lippstadt, Stadt;68100;113,68;599
59740032032;Möhnesee;11537;123,49;93
59740036036;Rüthen, Stadt;10100;158,15;64
59740040040;Soest, Stadt;46453;85,81;541
59740044044;Warstein, Stadt;25162;158,05;159
59740048048;Welver;11927;85,62;139
59740052052;Werl, Stadt;29984;76,35;393
59740056056;Wickede (Ruhr);11525;25,24;457
59780004004;Bergkamen, Stadt;48518;44,9;1081
59780008008;Bönen;18097;38,04;476
59780012012;Fröndenberg/Ruhr, Stadt;20668;56,23;368
59780016016;Holzwickede;17272;22,36;772
59780020020;Kamen, Stadt;42205;40,95;1031
59780024024;Lünen, Stadt;85234;59,39;1435
59780028028;Schwerte, Hansestadt an der Ruhr;45954;56,23;817
59780032032;Selm, Stadt;25701;60,41;425
59780036036;Unna, Stadt;59515;88,56;672
59780040040;Werne, Stadt;30229;76,14;397
64110000000;Darmstadt, Wissenschaftsstadt;161767;122,07;1325
64120000000;Frankfurt am Main, Stadt;743268;248,31;2993
64130000000;Offenbach am Main, Stadt;129479;44,88;2885
64140000000;Wiesbaden, Landeshauptstadt;284260;203,87;1394
64310001001;Abtsteinach;2421;11,02;220
64310002002;Bensheim, Stadt;40993;57,83;709
64310003003;Biblis;8998;40,47;222
64310004004;Birkenau;9489;24,54;387
64310005005;Bürstadt, Stadt;17308;34,46;502
64310006006;Einhausen (Landkreis Bergstraße);6385;26,67;239
64310007007;Fürth (Landkreis Bergstraße);10843;38,41;282
64310008008;Gorxheimertal;4146;10,45;397
64310009009;Grasellenbach;4010;22,88;175
64310010010;Groß-Rohrheim;3645;19,56;186
64310011011;Heppenheim (Bergstraße), Kreisstadt;26912;52,12;516
64310012012;Hirschhorn (Neckar), Stadt;3435;30,85;111
64310013013;Lampertheim, Stadt;32058;72,27;444
64310014014;Lautertal (Odenwald);6993;30,75;227
64310015015;Lindenfels, Stadt;5009;21,09;238
64310016016;Lorsch, Karolingerstadt;14291;25,24;566
64310017017;Mörlenbach;10300;27,22;378
64310018018;Neckarsteinach, Stadt;3785;17,24;220
64310019019;Rimbach (Landkreis Bergstraße);8642;23,16;373
64310020020;Viernheim, Stadt;34252;48,41;708
64310021021;Wald-Michelbach;10505;74,31;141
64310022022;Zwingenberg, Stadt;7197;5,66;1272
64320001001;Alsbach-Hähnlein;9195;15,77;583
64320002002;Babenhausen, Stadt;16957;66,85;254
64320003003;Bickenbach (Landkreis Darmstadt-Dieburg);5964;9,26;644
64320004004;Dieburg, Stadt;15694;23,08;680
64320005005;Eppertshausen;6360;13,11;485
64320006006;Erzhausen;7866;7,4;1063
64320007007;Fischbachtal;2674;13,27;202
64320008008;Griesheim, Stadt;28578;21,55;1326
64320009009;Groß-Bieberau, Stadt;4704;18,27;257
64320010010;Groß-Umstadt, Stadt;21244;86,84;245
64320011011;Groß-Zimmern;14497;21,26;682
64320012012;Messel;4120;14,82;278
64320013013;Modautal;5212;31,79;164
64320014014;Mühltal;14071;25,34;555
64320015015;Münster (Landkreis Darmstadt-Dieburg);14772;20,78;711
64320016016;Ober-Ramstadt, Stadt;14940;41,88;357
64320017017;Otzberg;6428;41,94;153
64320018018;Pfungstadt, Stadt;25474;42,54;599
64320019019;Reinheim, Stadt;16365;27,7;591
64320020020;Roßdorf (Landkreis Darmstadt-Dieburg);12918;20,6;627
64320021021;Schaafheim;9157;32,16;285
64320022022;Seeheim-Jugenheim;16361;28;584
64320023023;Weiterstadt, Stadt;26311;34,4;765
64330001001;Biebesheim am Rhein;6280;18,68;336
64330002002;Bischofsheim;12484;9,03;1383
64330003003;Büttelborn;14573;30,01;486
64330004004;Gernsheim, Schöfferstadt;10400;40,11;259
64330005005;Ginsheim-Gustavsburg, Stadt;16322;13,94;1171
64330006006;Groß-Gerau, Stadt;24887;54,47;457
64330007007;Kelsterbach, Stadt;15811;15,41;1026
64330008008;Mörfelden-Walldorf, Stadt;31804;44,13;721
64330009009;Nauheim;10443;13,77;758
64330010010;Raunheim, Stadt;14908;12,6;1183
64330011011;Riedstadt, Büchnerstadt;22927;73,73;311
64330012012;Rüsselsheim am Main, Stadt;64517;58,29;1107
64330013013;Stockstadt am Rhein;6027;18,73;322
64330014014;Trebur;12971;50,13;259
64340001001;Bad Homburg v. d. Höhe, Stadt;54795;51,14;1071
64340002002;Friedrichsdorf, Stadt;25585;30,13;849
64340003003;Glashütten (Landkreis Hochtaunuskreis);5395;27,1;199
64340004004;Grävenwiesbach;5321;43,15;123
64340005005;Königstein im Taunus, Stadt;16782;25,05;670
64340006006;Kronberg im Taunus, Stadt;18454;18,58;993
64340007007;Neu-Anspach, Stadt;14567;36,12;403
64340008008;Oberursel (Taunus), Stadt;46218;45,34;1019
64340009009;Schmitten im Taunus;9425;35,51;265
64340010010;Steinbach (Taunus), Stadt;10714;4,4;2435
64340011011;Usingen, Stadt;15227;55,81;273
64340012012;Wehrheim;9336;38,34;244
64340013013;Weilrod;6785;71,17;95
64350001001;Bad Orb, Stadt;9724;47,75;204
64350002002;Bad Soden-Salmünster, Stadt;13364;58,59;228
64350003003;Biebergemünd;8277;78,45;106
64350004004;Birstein;6102;86,61;70
64350005005;Brachttal;4849;30,84;157
64350006006;Bruchköbel, Stadt;20335;29,69;685
64350007007;Erlensee, Stadt;15333;18,58;825
64350008008;Flörsbachtal;2278;52,11;44
64350009009;Freigericht;14078;33,47;421
64350010010;Gelnhausen, Barbarossast., Krst.;22868;45,15;506
64350011011;Großkrotzenburg;7297;7,47;977
64350012012;Gründau;14356;67,6;212
64350013013;Hammersbach;4801;20,14;238
64350014014;Hanau, Brüder-Grimm-Stadt;93632;76,47;1224
64350015015;Hasselroth;7231;18,93;382
64350016016;Jossgrund;3372;50,69;67
64350017017;Langenselbold, Stadt;14297;26,23;545
64350018018;Linsengericht;9588;29,8;322
64350019019;Maintal, Stadt;38712;32,41;1194
64350020020;Neuberg;5167;10,55;490
64350021021;Nidderau, Stadt;20055;46,73;429
64350022022;Niederdorfelden;3765;6,52;577
64350023023;Rodenbach (Landkreis Main-Kinzig-Kreis);10834;16,74;647
64350024024;Ronneburg;3463;14,25;243
64350025025;Schlüchtern, Stadt;15577;113,3;137
64350026026;Schöneck;11577;21,5;538
64350027027;Sinntal;8646;111,82;77
64350028028;Steinau an der Straße, Brüder-Grimm-Stadt;10031;104,86;96
64350029029;Wächtersbach, Stadt;12485;50,79;246
64360001001;Bad Soden am Taunus, Stadt;23242;12,5;1859
64360002002;Eppstein, Stadt;13314;24,19;550
64360003003;Eschborn, Stadt;21663;12,13;1786
64360004004;Flörsheim am Main, Stadt;21383;22,99;930
64360005005;Hattersheim am Main, Stadt;28016;15,8;1773
64360006006;Hochheim am Main, Stadt;18148;19,47;932
64360007007;Hofheim am Taunus, Kreisstadt;39004;57,43;679
64360008008;Kelkheim (Taunus), Stadt;28392;30,73;924
64360009009;Kriftel;11137;6,76;1647
64360010010;Liederbach am Taunus;8545;6,2;1378
64360011011;Schwalbach am Taunus, Stadt;15359;6,47;2374
64360012012;Sulzbach (Taunus);8847;7,85;1127
64370001001;Bad König, Stadt;9536;46,73;204
64370003003;Brensbach;4893;23,18;211
64370004004;Breuberg, Stadt;7236;30,76;235
64370005005;Brombachtal;3385;20,44;166
64370006006;Erbach, Kreisstadt;14013;61,52;228
64370007007;Fränkisch-Crumbach;3050;16,12;189
64370009009;Höchst i. Odw.;9758;30,51;320
64370010010;Lützelbach;6700;35,44;189
64370011011;Michelstadt, Stadt;15688;86,98;180
64370012012;Mossautal;2398;48,49;49
64370013013;Reichelsheim (Odenwald);8225;58,21;141
64380001001;Dietzenbach, Kreisstadt;35183;21,68;1623
64380002002;Dreieich, Stadt;41535;53,27;780
64380003003;Egelsbach;10910;14,81;737
64380004004;Hainburg;14326;15,94;899
64380005005;Heusenstamm, Stadt;19034;19,03;1000
64380006006;Langen (Hessen), Stadt;37169;29,12;1276
64380007007;Mainhausen;9626;17,92;537
64380008008;Mühlheim am Main, Stadt;28607;20,67;1384
